"year","month","temp.max","temp.min","temp.media","chloa.max","chloa.min","chloa.media","poc.max","poc.min","poc.media","tmin.sard","tmax.sard","tmean.sard","tsd.sard","tmin.eez","tmax.eez","tmean.eez","tsd.eez"
2004,"Jul",28.75,25.05500031,26.11889512,21.3695488,0.41689375,3.321361501,973.999939,96.79990387,345.0550275,23.9449994647875,31.3049993002787,26.4598332956198,0.758275495465047,23.8699994664639,39.3649991201237,27.7969177365436,0.764168474209439
2004,"Aug",30.78499985,25.09000015,26.9111722,14.95939922,0.271369189,2.215360323,779.1998901,74.99990845,259.6790129,25.0899994391948,31.0599993057549,27.0534993953072,0.69925644614476,24.8499994445592,39.8049991102889,28.358042810754,0.875405368225195
2004,"Sep",32.23500061,27.43000031,28.97641036,43.47064209,0.209279284,1.75747503,670.7999268,65.39990234,205.0416343,27.4299993868917,32.2349992794916,29.1125282749041,0.600665085304929,26.0549994176254,34.459999229759,29.2107418073835,0.616194911687674
2004,"Oct",30.42000008,27.96999931,28.95803615,6.730099201,0.25527668,1.526450717,664.5999146,71.59990692,225.8863941,27.0149993961677,31.994999284856,29.0092613748097,0.42893050891399,27.0149993961677,35.0899992156774,29.7506360503711,0.477112495026143
2004,"Nov",30.15999985,26.99499893,28.17140183,10.20225239,0.395581067,1.838228596,556.999939,89.1999054,246.2280956,26.7749994015321,30.1599993258715,28.2098669191292,0.435920490190994,25.7249994250014,33.9199992418289,28.4313278659908,0.591613609442584
2004,"Dec",28.19999886,25.59000015,26.47639694,10.81865978,0.60336405,2.502226727,769.5999146,119.39991,339.2836938,25.4299994315952,29.9599993303418,26.8216992346508,0.501010981096139,24.4799994528294,34.4749992294237,27.7169467631477,0.666709245527291
2005,"Jan",27.7349987,24.51999855,25.79583789,9.244885445,0.329217643,3.061561211,920.7999268,113.5999069,329.7323596,24.514999452047,29.6449993373826,26.0164952862546,0.496839372311388,23.8849994661286,35.2699992116541,27.0569949209128,0.616843576119755
2005,"Feb",28.95499992,25.05999947,26.3216457,5.852030754,0.273303658,1.449592553,715.7999268,73.1999054,221.0710492,25.0599994398654,30.41999932006,26.4699162136757,0.445067580125127,24.3249994562939,39.0549991270527,26.9347998325995,0.725302371804558
2005,"Mar",31.97999954,24.22500038,25.69471641,13.06921005,0.804213762,3.003134765,946.3999023,154.3999023,307.1862103,23.5899994727224,32.6949992692098,25.8599741694593,0.725979202255819,23.5899994727224,39.7799991108477,27.2734738711659,0.716884895554233
2005,"Apr",27.27999878,22.97500038,25.30557273,9.690368652,0.487844229,2.458532374,714.1998901,100.7999039,231.3201881,22.9749994864687,32.3549992768094,25.5613699870345,0.810192927991636,22.6199994944036,34.7799992226064,27.6530166031562,0.87716470664354
2005,"May",29.92499924,26.5,28.23575881,8.924178123,0.276860148,1.398372822,823.3999023,75.59990692,193.981336,26.4999994076788,31.3299992997199,28.3082262580181,0.60687467933209,26.4999994076788,35.2799992114305,29.1614105961998,0.608562747443466
2005,"Jun",30.32999992,25.95499992,28.178136,7.229764938,0.219260737,1.326640084,564.3999023,63.99990463,181.808603,25.9549994198605,31.2349993018433,28.1109993716702,0.668890883230935,25.9499994199723,35.5249992059544,28.8359625230535,0.688419904342142
2005,"Jul",30.05999947,26.38999939,27.44192009,30.96026421,0.219311997,2.327184727,956.3999023,58.79990387,232.4519399,26.3899994101375,30.399999320507,27.5793388484367,0.457568968543126,25.3699994329363,34.8049992220476,28.5475245645031,0.700475350377845
2005,"Aug",31.39499855,26.76000023,28.27445058,14.58411503,0.459705979,2.269752079,848.1998901,101.9999084,244.1841937,26.7599994018674,31.8199992887676,28.5080858852572,0.672844319980562,26.0849994169548,35.5349992057309,29.3446935357697,0.704032896088214
2005,"Sep",31.54999924,26.42499924,28.12333265,25.77193069,0.316740692,2.378968289,875.5999146,79.39990234,220.4270499,26.4249994093552,32.4849992739037,28.316128129627,0.693487472700422,26.2899994123727,38.0599991492927,29.6763993366808,0.687198547390081
2005,"Oct",31.63999939,28.48999977,29.67033469,4.963184834,0.207045466,1.086606834,550.5999146,57.39990616,178.9832414,28.4899993631989,34.2299992348999,29.763780429255,0.515321516832749,28.1049993718043,35.5549992052838,29.7830455483103,0.53554941702106
2005,"Nov",30.68999863,27.32499886,28.14407347,5.153336525,0.345392674,1.244488296,484.3999023,87.59990692,201.6629951,27.3249993892387,30.689999314025,28.1251249994952,0.321446663944017,26.9299993980676,36.1849991912022,28.5768955257516,0.425626402897166
2005,"Dec",28.44499969,25.62999916,26.70107296,28.99315834,0.393415481,2.446157642,766.999939,107.5999069,305.7853391,25.6299994271249,29.5099993404001,26.8399493166079,0.456500874447148,24.1549994600937,33.9499992411584,27.6345617734976,0.500552241498231
2006,"Jan",26.26000023,23.92000008,25.15610701,34.0282135,0.75776583,4.711160291,951.999939,139.3999023,353.7356767,23.8699994664639,29.3699993435293,25.4047621440237,0.576602304332386,23.8149994676933,37.5049991616979,26.8679525681404,0.639817557935136
2006,"Feb",25.37999916,23.25,24.43164496,20.90429115,0.65288353,4.021617012,952.7999268,115.39991,349.0592195,23.1449994826689,30.8249993110076,24.7661863151195,0.68889881540804,23.0699994843453,39.2149991234764,26.5277859660201,0.708000423925074
2006,"Mar",26.30500031,22.29500008,24.7108745,18.15721893,0.527558327,4.400111908,988.1998901,111.7999039,398.8739842,22.2949995016679,31.1199993044138,24.9768145677751,0.697640113897349,22.2949995016679,38.1049991482869,26.6580281316243,0.671327832924249
2006,"Apr",28.46500015,23.05999947,25.45585384,21.44509888,0.397960573,3.516438324,928.3999023,97.1999054,314.7211212,22.979999486357,31.6049992935732,25.6696779372363,0.737435518093783,22.979999486357,39.9499991070479,27.3610946014981,0.710477027203715
2006,"May",28.95999908,24.59499931,26.79889173,7.38999939,0.397865921,1.673059277,519.7999268,91.79990387,204.6634218,24.5949994502589,33.7699992451817,26.8614783911958,0.786327430780225,24.5949994502589,37.9149991525337,28.0547911043533,0.656021820643889
2006,"Jun",28.20499992,25.20499992,26.3714551,18.28111458,0.293942422,2.090809807,691.1998901,80.39990234,228.8999081,24.7199994474649,30.7999993115664,26.5249825152285,0.521352355509318,24.7199994474649,36.469999184832,27.9871054809538,0.690578149872188
2006,"Jul",27.83499908,25.16499901,26.33055847,18.76081085,0.433916152,3.646376118,986.999939,96.99990845,294.2602027,24.7849994460121,30.8699993100017,26.5479356482181,0.601668341522414,23.954999464564,39.4049991192296,27.8107727432747,0.806346091792165
2006,"Aug",28.5,25.43000031,27.15212439,17.37563133,0.437443793,3.468562064,901.7999268,97.39990234,307.5752708,25.4299994315952,31.6249992931262,27.4306077202115,0.707793533017884,24.8399994447827,34.459999229759,28.4237485902663,0.758249059974157
2006,"Sep",30.22999954,26.42499924,28.32346565,7.740522385,0.301763505,1.235944979,746.5999146,76.59990692,191.9274249,26.4249994093552,32.2549992790446,28.4863887143611,0.588761136617139,26.109999416396,37.049999171868,29.214785290665,0.609774962899814
2006,"Oct",30.00499916,26.66499901,27.78896815,9.759964943,0.322910905,1.656445079,757.1998901,81.59990692,213.4528493,26.6649994039908,33.6399992480874,27.8031721360257,0.603057559225587,26.6649994039908,34.604999226518,29.2890467200774,0.543827416448894
2006,"Nov",29.45999908,26.375,27.65039332,14.9190464,0.283009917,2.102294518,996.1998901,75.99990845,254.0264821,26.3749994104728,30.6699993144721,27.7814680259005,0.537711380821884,26.1599994152784,38.8099991325289,28.7277818505861,0.477062520657542
2006,"Dec",29.35499954,24.83499908,26.41272932,13.81062984,0.281590134,2.353487824,952.5999146,72.59990692,289.8634845,24.8349994448945,29.3549993438646,26.4984711685103,0.47867657244175,24.7649994464591,36.3949991865084,27.7283010206466,0.537182202491925
2007,"Jan",26.20499992,23.7349987,24.83024944,23.921175,0.976247311,4.956875186,985.999939,222.7999115,546.2618197,23.2749994797632,31.5899992939085,25.2221530255565,0.722476646596608,21.9149995101616,35.289999211207,26.7870070907406,0.777212400014258
2007,"Feb",25.81499863,22.61999893,23.94921321,83.46089172,0.711246789,6.395428054,996.5999146,134.9999084,372.781599,22.6199994944036,30.584999316372,24.3244261004888,0.784104260411545,22.0349995074794,35.2199992127717,26.6206926867804,0.794839343829924
2007,"Mar",26.07999992,22.18499947,23.85559687,18.81336784,0.868963063,5.729887132,979.5999146,151.5998993,432.4822652,22.1849995041266,30.9149993089959,24.0654716374742,0.850998617111747,22.1849995041266,34.0649992385879,26.5633179377661,0.810781798405619
2007,"Apr",27.19999886,22.85499954,24.59477784,10.40540314,0.460500807,2.625237751,905.7999268,102.7999039,250.7954967,22.8549994891509,30.6099993158132,24.792962094391,0.772234080667996,22.8549994891509,35.8749991981313,27.1444460124221,0.803482273474672
2007,"May",28.14999962,23.42000008,25.46919298,52.97440338,0.37283197,4.032140666,994.3999023,86.39990234,316.5814705,23.4199994765222,31.9849992850795,25.6771726009431,0.896617696995413,23.4199994765222,35.9999991953373,27.8180665323825,0.732689689808773
2007,"Jun",28.17499924,24.34499931,26.16820924,14.31841564,0.206698284,3.080989122,923.3999023,66.79990387,270.3966295,24.3449994558468,29.6599993370473,26.4180027652163,0.639678507893124,24.3449994558468,38.769999133423,27.8465463957517,0.685046410638694
2007,"Jul",29.37999916,24.79500008,26.23243851,14.94797993,0.296031803,2.891463464,992.3999023,79.1999054,309.2087327,23.8899994660169,31.9799992851913,26.4545890234342,0.688749976328275,22.8499994892627,37.5799991600215,27.785370596947,0.770364760766475
2007,"Aug",31.01000023,26.98999977,28.43604878,3.719170094,0.160195455,0.916205858,405.1999207,50.39990616,146.0477937,26.9899993967265,33.0949992602691,28.654949359512,0.542382428614759,25.8999994210899,37.4249991634861,28.5714577673268,0.656028123103811
2007,"Sep",30.14499855,27.22999954,28.59792616,10.79190826,0.273150504,1.532891369,885.999939,76.59990692,210.513422,27.2299993913621,33.6999992467463,28.6692933791249,0.584218145539956,27.2299993913621,35.1199992150068,29.1495112886984,0.658616466209716
2007,"Oct",30.47499847,26.77999878,28.61404262,7.500803471,0.215501532,1.589080288,543.3999023,65.99990845,210.4463856,26.7799994014204,32.8899992648512,28.7161973614707,0.66338145843123,26.7799994014204,35.869999198243,29.2040492406701,0.612794190862648
2007,"Nov",30.08499908,26.27999878,27.7163247,4.280711651,0.528964341,1.640401586,691.5999146,108.1999054,248.63302,26.2799994125962,32.7349992683157,27.8479535510358,0.479117762411215,26.2799994125962,34.9649992184713,28.461591954995,0.460551232274893
2007,"Dec",27.88999939,24.78999901,26.67437432,10.17243671,0.637313306,2.692328261,925.999939,118.7999039,342.8461678,24.7899994459003,29.8999993316829,26.7876415417178,0.41494620511011,24.7899994459003,35.7899992000312,27.6117775436592,0.478708871804221
2008,"Jan",25.79500008,24.33499908,25.12854373,13.84187984,0.846263885,3.437224786,947.5999146,169.5999146,387.1286766,24.3349994560704,29.6349993376061,25.4896077635962,0.610179539232314,23.4049994768575,37.0349991722032,26.8390190896421,0.590723810939541
2008,"Feb",26.47999954,24.16499901,24.96391663,17.60315132,0.316284418,3.057776567,925.3999023,80.79990387,300.603963,22.8749994887039,29.8149993335828,25.2415534898614,0.611617104804384,22.669999493286,38.8049991326407,26.3770625611516,0.626093635997597
2008,"Mar",25.81499863,22.41499901,24.0627383,7.281163692,0.348362565,2.601444671,753.5999146,83.59990692,268.4179723,22.4149994989857,30.5699993167073,24.5508738145729,0.983599438747898,22.3199995011091,39.1549991248176,26.21237393712,0.74601743050642
2008,"Apr",26.10499954,22.2349987,23.96735612,10.00013256,0.513578176,2.496754681,990.3999023,107.39991,254.2486483,22.234999503009,31.5099992956966,24.3338025121243,1.01615614259976,22.234999503009,39.5349991163239,26.5459852370445,0.745424000775653
2008,"May",27.83499908,23.92000008,25.36119445,10.04087925,0.787489593,3.168200955,906.1998901,152.1999054,368.0227649,23.1799994818866,29.2699993457645,25.5558341673998,0.606500612828662,23.1799994818866,36.3449991876259,27.1944267846716,0.688461508871477
2008,"Jun",28.59499931,24.30999947,25.91983716,16.49162483,0.332803011,3.274055863,936.5999146,82.79990387,276.3175561,24.3099994566292,30.709999313578,26.1597868302492,0.655479377943611,24.3099994566292,33.6649992475286,27.4380098023654,0.718433492252754
2008,"Jul",29.52999878,24.81499863,26.26453351,12.65880489,0.375872165,2.5246438,974.3999023,89.79990387,272.8385762,24.8149994453415,31.8249992886558,26.5205428854805,0.701091617431259,24.5349994516,33.8949992423877,27.7742826983156,0.756431001123034
2008,"Aug",30.70499992,25.97999954,28.38784753,16.10205078,0.199467659,1.509539446,503.9999084,57.1999054,171.0098359,25.9799994193017,31.2949993005022,28.434815417944,0.552019547322363,24.3299994561821,37.0349991722032,28.7460819763521,0.657969251301094
2008,"Sep",30.8049984,28.44999886,29.7173596,3.994029284,0.173284277,0.827720299,396.5999146,50.79990387,140.737495,28.4499993640929,33.5549992499873,29.8173282149999,0.450686527184218,28.2799993678927,36.5499991830438,29.5905188681123,0.56351733207211
2008,"Oct",30.36999893,27.41499901,28.73293144,7.832848072,0.201199085,1.530419679,570.999939,52.39990616,185.6440449,27.414999387227,32.4599992744625,28.7488652514525,0.592609456509791,26.8899993989617,36.0499991942197,29.0787284062639,0.631969548394648
2008,"Nov",31.00499916,27.18499947,28.37888826,4.684481144,0.247362882,1.27155427,527.3999023,67.79990387,194.7617494,26.6299994047731,31.8849992873147,28.4692815418798,0.496386123505918,26.1849994147196,34.6249992260709,28.9489543648252,0.546679325763057
2008,"Dec",28.02499962,25.57999992,26.41261986,8.697825432,0.351355731,2.338484327,841.3999023,87.1999054,286.9405555,25.5799994282424,29.5299993399531,26.5812453075022,0.380369816537023,24.7399994470179,33.9099992420524,27.2905170117942,0.504432768771009
2009,"Jan",26.22999954,24.34499931,25.28364151,11.52728748,0.508009911,2.836555537,872.7999268,108.5999069,341.6833522,24.3449994558468,30.4099993202835,25.5153648781921,0.479238621453187,23.5149994743988,36.1099991928786,26.6498877461267,0.63951618291122
2009,"Feb",26.21999931,23.34499931,24.61378074,31.67766762,0.756193817,3.280426304,932.3999023,143.1999054,286.6839663,23.3449994781986,29.6549993371591,24.9497557448505,0.596749726468626,22.5149994967505,35.2649992117658,26.405376814107,0.728799885273601
2009,"Mar",25.6099987,23.69499969,24.59840713,20.47971916,0.632642031,3.642049846,666.7999268,121.39991,276.3294866,23.6949994703755,26.399999409914,24.9403984238629,0.646440371182697,22.9099994879216,34.8149992218241,26.3195182320088,0.778097336483676
2009,"Apr",26.01999855,23.26999855,24.53386017,19.95785332,0.688120961,4.982923357,861.5999146,135.1999054,319.3055427,23.269999479875,31.5499992948025,24.8730264254948,0.788056565585902,23.2199994809926,39.599999114871,26.7923126307171,0.820356537210168
2009,"May",27.71999931,23.03999901,24.79179431,27.81443214,0.679127276,6.224203783,988.7999268,124.39991,460.6191116,23.0399994850159,30.5949993161485,24.8428735943784,0.804558377917319,23.0399994850159,39.1149991257116,27.3071302373068,0.855038570879447
2009,"Jun",27.97999954,23.22999954,25.33804426,16.42419052,0.289416671,3.981539222,972.1998901,75.99990845,319.6991673,23.229999480769,30.2899993229657,25.505202132617,0.79580744567915,23.229999480769,39.7549991114065,27.5600553091326,0.82215374015958
2009,"Jul",30.39999962,25.24499893,26.28962909,14.60614586,0.268444061,2.351173178,945.1998901,73.79990387,268.3639716,25.1249994384125,31.0449993060902,26.4024325202275,0.579525271930469,25.0699994396418,39.7699991110712,27.7651287649408,0.793872297850554
2009,"Aug",28.36999893,25.53999901,26.77835346,14.65528393,0.380947649,2.505185717,784.3999023,88.79990387,247.1462847,24.9749994417652,31.2549993013963,27.0410648318267,0.569463170206591,24.9749994417652,39.9799991063774,28.3488410681851,0.786377206510422
2009,"Sep",28.81499863,25.70499992,27.392018,28.45994377,0.345584691,2.618873738,995.999939,85.39990234,218.4539221,25.7049994254485,33.5049992511049,27.5770493836049,0.775723166705702,25.5249994294718,39.7999991104007,29.0006253079056,0.726693298524224
2009,"Oct",28.8599987,25.84999847,26.70162508,29.06856537,0.347819328,3.342063636,958.5999146,87.79990387,313.1660856,25.6299994271249,31.5499992948025,26.8753422086538,0.544629554317078,25.6299994271249,33.7599992454052,28.9019822612983,0.64279444817923
2009,"Nov",30.73999977,26.57999992,27.49276007,25.01993752,0.306378663,2.275902284,939.3999023,78.1999054,287.338684,26.5799994058907,31.3999992981553,27.5669045419015,0.546876487535158,26.5799994058907,36.8249991768971,28.6580960393936,0.492287975076667
2009,"Dec",26.92499924,24.76999855,25.7990678,24.9661274,0.609999001,4.183904284,999.3999023,121.7999039,445.2756679,24.4249994540587,28.7349993577227,25.9706067406431,0.430794127842965,24.0799994617701,39.8249991098419,27.6789391389642,0.632766705654933
2010,"Jan",26.63999939,23.70499992,25.15594288,25.54824257,1.191050887,5.985943504,958.7999268,244.7999115,546.9713406,23.704999470152,29.5449993396178,25.4941017791557,0.655673921471133,23.4049994768575,32.6249992707744,27.1414406679236,0.689054992647376
2010,"Feb",25.875,22.85499954,24.18968495,31.12623787,1.204120994,5.854635528,970.1998901,214.9999084,547.0639885,22.8549994891509,29.7799993343651,24.2891255075159,0.706677604124411,21.5049995193258,39.0949991261587,26.8062087836082,0.881618927768033
2010,"Mar",27.84000015,24.27999878,26.00587991,9.290302277,0.28540808,1.853977464,925.999939,79.39990234,289.0452996,24.2799994572997,31.4249992975965,26.1660582386724,0.709239847241255,24.2799994572997,39.3049991214648,27.3731501770269,0.662761117116452
2010,"Apr",28.76000023,24.47999954,26.89639544,6.511106014,0.354489475,1.497854218,559.999939,88.99990845,205.0230658,24.4799994528294,32.0749992830679,27.2842570693302,0.755754546995824,23.3099994789809,39.5199991166592,27.8925175045019,0.777587670707735
2010,"May",28.09999847,24.49499893,26.23596814,7.472285271,0.498267323,1.929991986,757.5999146,101.9999084,253.2801903,24.4949994524941,34.0099992398173,26.4398145350745,0.657537388911712,24.4949994524941,39.0099991280586,28.5504121183611,0.695567501126524
2010,"Jun",29.88500023,24.875,27.69521947,39.46562195,0.287170261,3.117171793,864.3999023,78.1999054,246.8922163,24.8749994440004,31.3599992990494,27.8981391070677,0.661476334154805,24.8749994440004,36.5449991831556,28.914176627766,0.619100226397556
2010,"Jul",29.99499893,26.59499931,27.96428515,24.41672707,0.196310297,3.388429898,943.1998901,55.39990616,264.2371608,26.5949994055554,32.2649992788211,28.1680743703945,0.574602632215087,25.5899994280189,35.454999207519,28.8653640228699,0.668777157673925
2010,"Aug",31.90999985,27.64999962,29.05902381,7.882009029,0.262647599,1.410787742,688.5999146,65.99990845,224.2169299,27.6499993819743,33.0599992610514,29.2237784165651,0.595670832399058,27.2349993912503,35.8299991991371,29.6732525725744,0.628718954567358
2010,"Sep",31.61999893,28.33499908,29.86352688,3.583079815,0.348592967,1.241458723,458.1999207,82.79990387,201.5823401,28.3349993666634,31.6199992932379,29.7866023242508,0.457940431063604,27.6399993821979,35.9999991953373,30.0017339976233,0.56301311477726
2010,"Oct",33.84999847,28.71500015,29.60631827,5.365924835,0.276875645,1.33540073,795.7999268,74.39990234,202.9614978,28.7149993581697,33.8499992433935,29.6453404355447,0.440204497698809,27.8849993767217,35.8549991985783,29.5034785809396,0.546859664371927
2010,"Nov",30.56999969,27.12999916,29.38445054,4.9758358,0.281509876,1.314106286,628.1998901,74.99990845,209.8146727,27.1299993935972,32.2049992801622,29.3788818881921,0.508855088162906,26.1849994147196,33.3749992540106,28.7327184996175,0.605163841890506
2010,"Dec",29.43999863,26.2349987,27.3524994,47.92670822,0.562700629,3.293438856,974.5999146,122.9999084,310.9053891,26.2349994136021,32.159999281168,27.3439878756563,0.466839679831216,25.6449994267896,33.0399992614985,27.842994816569,0.51031769027336
2011,"Jan",27.71500015,24.55999947,25.73450858,23.91318703,0.658139229,4.285568771,945.5999146,123.5999069,408.9352046,24.5599994510412,29.4749993411824,25.8779927326186,0.489154631906884,23.829999467358,35.0799992159009,26.9815262873793,0.62970392601437
2011,"Feb",26,23.51000023,24.68465574,36.01070404,0.3502177,3.753877362,943.999939,91.39990234,328.7381447,23.5099994745106,29.5049993405119,24.8778156328076,0.509631706730847,23.0699994843453,37.3299991656095,26.7470848234356,0.75861770151432
2011,"Mar",26.59499931,23.96999931,24.95006274,23.68738937,0.948000848,4.55608667,939.999939,149.9999084,388.5394803,23.9699994642287,31.1349993040785,25.2960213940493,0.609854836807326,23.2549994802102,38.5449991384521,26.7406341793257,0.726550738310273
2011,"Apr",27.10499954,21.31499863,24.97982939,16.36580658,0.412258506,4.398836658,973.3999023,116.9999084,341.8423868,21.3149995235726,27.994999374263,25.1321869382518,0.711990633449986,21.3149995235726,38.3549991426989,26.9913434241065,0.786146268920678
2011,"May",29.28499985,26.3599987,27.57588541,13.61574173,0.266300142,1.633199286,912.5999146,75.39990234,201.2819583,26.2399994134903,29.8499993328005,27.9186853827947,0.646167633651732,25.3499994333833,35.039999216795,28.5234931485521,0.662209793556361
2011,"Jun",29.37999916,26.45499992,28.01714225,9.054120064,0.159470618,1.219706292,913.1998901,51.39990616,190.1704947,26.4549994086847,30.7149993134663,27.8319876329401,0.505159534050877,25.9299994204193,37.4099991638213,28.623756380777,0.68647481581551
2011,"Jul",29.76999855,25.32999992,26.86759194,17.79804993,0.22593078,2.41707009,974.7999268,81.59990692,255.6780342,25.3299994338304,30.8099993113428,27.1106649514337,0.598620600721682,24.7649994464591,38.169999146834,28.2275503203493,0.711838035756389
2011,"Aug",30.44499969,27.03999901,28.51520887,17.00642014,0.279177636,1.719472709,781.5999146,69.39990234,229.4180915,26.959999397397,31.2249993020669,28.6043507563736,0.548282921693447,25.2949994346127,35.1199992150068,28.9188614159075,0.739500029310045
2011,"Sep",32.38000107,27.94499969,29.21360181,9.509523392,0.241871461,1.252232645,745.7999268,65.39990234,208.0448056,27.9449993753806,32.9149992642924,29.2991014867944,0.498509625209421,27.5299993846565,36.9749991735443,29.7309565250228,0.633698581907294
